,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
3238,Mercedes-Benz C-Class C300 Cabriolet,6800000,30000.0,Petrol,Automatic,1,2019,998,5
3239,Mercedes-Benz V-Class Exclusive,5900000,47000.0,Diesel,Automatic,2,2019,1197,5
3240,Ford Ecosport Titanium Diesel,735000,46029.0,Diesel,Manual,1,2021,1396,7
3241,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,780000,205479.0,Diesel,Manual,2,2016,1248,5
3242,Tata Nexon XMA AMT S,999000,39353.0,Petrol,Automatic,1,2020,2755,7
3243,Audi Q7 4.2 TDI quattro,1726000,80087.0,Diesel,Automatic,3,2011,1950,5
3244,Kia Sonet HTX Turbo iMT,1062000,14067.0,Petrol,Manual,1,2021,1462,5
3245,Maruti Baleno Delta,669000,13341.0,Petrol,Manual,1,2021,1197,5
3246,Hyundai i20 Active 1.4 SX,574000,59326.0,Diesel,Manual,2,2017,1798,5
3247,Maruti Swift VDI BSIV,351000,71093.0,Diesel,Manual,1,2014,1197,5
3248,Toyota Fortuner 2.8 4WD AT BSIV,3200000,94000.0,Diesel,Automatic,1,2018,796,7
3249,Mercedes-Benz E-Class Exclusive E 220d,7475000,13000.0,Diesel,Automatic,1,2021,1956,5
3250,Maruti Ertiga ZXI Plus,946000,29267.0,Petrol,Manual,1,2019,2179,5
3251,Maruti Swift Dzire AMT VXI,716000,9695.0,Petrol,Automatic,1,2019,1199,5
3252,Toyota Corolla Altis G MT,883000,49470.0,Petrol,Manual,1,2016,1956,5
3253,Volkswagen Vento 1.2 TSI Highline AT,731000,27334.0,Petrol,Automatic,1,2016,1186,5
3254,Maruti Alto 800 LXI,268000,35275.0,Petrol,Manual,1,2016,1497,5
3255,Jeep Compass 2.0 Limited Plus AT,2213000,32365.0,Diesel,Automatic,1,2020,1497,5
3256,Tata Hexa XT,1021000,57366.0,Diesel,Manual,1,2017,1199,5
3257,Tata Altroz XZ,730000,30972.0,Petrol,Manual,1,2020,1956,7
3258,Jeep Compass 2.0 Sport,1178000,63641.0,Diesel,Manual,2,2018,1248,7
3259,Hyundai Grand i10 1.2 CRDi Sportz,520000,36171.0,Diesel,Manual,1,2018,2179,6
3260,Honda City i-VTEC CVT ZX,950000,33851.0,Petrol,Automatic,1,2017,1373,5
3261,Honda City i VTEC V,608000,73414.0,Petrol,Manual,1,2015,1198,5
3262,Tata Tiago 1.2 Revotron XZ,430999,65938.0,Petrol,Manual,1,2017,796,5
3263,MG Hector Sharp Diesel MT,1730000,27122.0,Diesel,Manual,1,2020,1461,7
3264,Maruti Baleno 1.3 Zeta,555000,73994.0,Diesel,Manual,2,2017,1497,5
3265,Tata Safari Storme VX Varicor 400,769000,65779.0,Diesel,Manual,1,2016,1493,5
3266,Maruti Ertiga BSIV ZXI,786000,51239.0,Petrol,Manual,1,2018,1396,5
3267,Mahindra KUV 100 mFALCON G80 K4,366000,70222.0,Petrol,Manual,1,2017,1086,5
3268,Maruti Alto 800 VXI,412000,3415.0,Petrol,Manual,1,2021,1086,7
3269,Nissan Terrano XL Plus 85 PS,420000,110000.0,Diesel,Manual,1,2014,1199,5
3270,Honda City 1.5 S AT,200000,80000.0,Petrol,Automatic,3,2008,2179,5
3271,Mahindra Bolero Power Plus ZLX,600000,150000.0,Diesel,Manual,1,2017,1199,5
3272,Hyundai i20 Asta 1.4 CRDi,540000,97000.0,Diesel,Manual,2,2015,1248,5
3273,Hyundai i10 Era,225000,80000.0,Petrol,Manual,3,2009,2967,7
3274,Hyundai i10 Era,180000,25000.0,Petrol,Manual,1,2011,1197,5
3275,Volkswagen Polo Diesel Highline 1.2L,270000,60000.0,Diesel,Manual,2,2012,2494,4
3276,Tata New Safari Dicor EX 4X2 BS IV,325000,80000.0,Diesel,Manual,1,2013,1396,5
3277,Chevrolet Beat LS,195000,100000.0,Petrol,Manual,2,2017,796,5
3278,Maruti Swift Dzire VDI Optional,459999,30000.0,Diesel,Manual,1,2015,2993,5
3279,Porsche Cayenne Diesel,2200000,120000.0,Diesel,Automatic,2,2011,1248,5
3280,Maruti Swift VXI,210000,110000.0,Petrol,Manual,4,2011,1197,5
3281,Toyota Innova 2.5 VX (Diesel) 7 Seater,550000,120000.0,Diesel,Manual,3,2013,1461,5
3282,Tata Indica eV2 LS,112999,110000.0,Diesel,Manual,1,2016,998,4
3283,Maruti 800 Std,35000,80000.0,Petrol,Manual,2,1999,1997,5
3284,BMW X5 xDrive 30d Design Pure Experience 5 Seater,2000000,150000.0,Diesel,Automatic,1,2014,1997,5
3285,Maruti Swift Dzire VDI,560000,80000.0,Diesel,Manual,3,2016,1248,5
3286,Hyundai Xcent 1.2 VTVT E,394000,10000.0,Petrol,Manual,1,2019,1582,5
3287,Renault Duster 110PS Diesel RxL,400000,120000.0,Diesel,Manual,1,2015,1197,5
3288,Maruti Wagon R VXI,560000,5000.0,Petrol,Manual,1,2022,1248,5
3289,BMW 5 Series 520i,900000,90000.0,Petrol,Automatic,2,2012,1086,5
3290,Mahindra Thar LX 4-Str Hard Top AT,1375000,20000.0,Petrol,Automatic,1,2020,1462,5
3291,Maruti Swift VDI BSIV W ABS,235000,100000.0,Diesel,Manual,3,2010,1086,7
3292,Hyundai Verna 1.6 SX,365000,120000.0,Diesel,Manual,1,2013,2179,5
3293,Honda City 1.5 GXI,130000,90000.0,Petrol,Manual,4,2005,1193,5
3294,Maruti Swift VXI,550000,50000.0,Petrol,Manual,1,2017,1497,5
3295,Maruti Ritz VDi,300000,90000.0,Diesel,Manual,2,2014,1998,5
3296,Hyundai Santro Magna,400000,3700.0,Petrol,Manual,1,2021,1582,5
3297,Maruti Ciaz Zeta,900000,15000.0,Petrol,Manual,1,2020,1197,5
3298,Hyundai Santro Era,425000,20000.0,Petrol,Manual,1,2019,1798,5
3299,Mahindra XUV500 W8 FWD,630000,120000.0,Diesel,Manual,1,2013,1248,5
3300,Tata Zest Revotron 1.2T XM,340000,60000.0,Petrol,Manual,1,2016,1399,7
3301,Honda City 1.5 S MT,254999,60000.0,Petrol,Manual,3,2011,2982,7
3302,Chevrolet Cruze LTZ,480000,40000.0,Diesel,Manual,2,2016,2179,5
3303,Hyundai Verna 1.6 CRDI,290000,110000.0,Diesel,Manual,3,2011,998,5
3304,Hyundai i10 Sportz,210000,70000.0,Petrol,Manual,4,2011,1298,5
3305,Skoda Superb 1.8 TSI MT,300000,110000.0,Petrol,Manual,1,2011,796,5
3306,Maruti Swift VDI BSIV,190000,70000.0,Diesel,Manual,2,2010,1497,5
3307,Ford Figo Diesel EXI,100000,80000.0,Diesel,Manual,2,2011,1896,7
3308,Toyota Fortuner 4x2 Manual,1270000,110000.0,Diesel,Manual,3,2015,2179,5
3309,Mahindra XUV500 W8 AWD,700000,60000.0,Diesel,Manual,1,2013,1498,7
3310,Maruti Alto K10 VXI,285000,70000.0,Petrol,Manual,1,2016,1956,5
3311,Maruti Esteem Vxi,80000,120000.0,Petrol,Manual,2,2007,1591,5
3312,Maruti Alto LX,98900,15000.0,Petrol,Manual,1,2005,1461,5
3313,Honda City 1.5 S Inspire,213000,110000.0,Petrol,Manual,2,2009,796,7
3314,Skoda New Laura Ambiente 1.9 PD,150000,120000.0,Diesel,Manual,2,2007,2179,5
3315,Tata Hexa XTA,1080000,80000.0,Diesel,Automatic,2,2018,1198,5
3316,Volkswagen Ameo 1.5 TDI Highline Plus 16,535000,50000.0,Diesel,Manual,2,2018,1498,2
3317,Tata New Safari XZ Plus,2064999,35000.0,Diesel,Manual,1,2021,2523,5
3318,Hyundai Verna VTVT 1.6 SX Option,875000,60000.0,Petrol,Manual,1,2019,796,5
3319,Nissan Micra Diesel XV,266000,110000.0,Diesel,Manual,2,2013,2499,5
3320,Maruti Alto LX,125000,135000.0,Petrol,Manual,4,2009,1248,7
3321,Mahindra XUV500 W8 FWD,525000,90000.0,Diesel,Manual,2,2013,2523,5
3322,Honda Brio S MT,270000,67000.0,Petrol,Manual,2,2013,1298,5
3323,Honda Amaze EX i-Dtech,250000,90000.0,Diesel,Manual,3,2014,1396,5
3324,Mahindra Bolero Pik Up Extra Long CBC 1.7T,690000,300000.0,Diesel,Manual,1,2019,1197,5
3325,Maruti Alto LXi BSIII,135000,50000.0,Petrol,Manual,2,2008,1995,5
3326,Isuzu D-Max S CAB,776000,5000.0,Diesel,Manual,1,2022,1461,5
3327,Maruti Swift Dzire VDI,425000,100000.0,Diesel,Manual,2,2014,1198,5
3328,Mahindra Bolero SLE,300000,110000.0,Diesel,Manual,3,2011,998,5
3329,Maruti Swift Dzire VXi,160000,80000.0,Petrol,Manual,2,2009,1498,5
3330,Hyundai Creta 1.4 CRDi Base,800000,78000.0,Diesel,Manual,1,2017,1396,5
3331,Maruti Swift VXi BSIV,120000,90000.0,Petrol,Manual,3,2008,1586,5
3332,BMW 3 Series 320d,375000,100000.0,Diesel,Automatic,3,2007,998,5
3333,Mahindra Verito Vibe 1.5 dCi D6,200000,136000.0,Diesel,Manual,2,2013,1968,5
3334,Honda CR-V MT With Sun Roof,650000,136000.0,Petrol,Manual,3,2012,999,5
3335,Maruti Alto K10 VXI,325000,40000.0,Petrol,Manual,1,2018,1493,5
3336,Volkswagen Polo 1.5 TDI Highline,365000,110000.0,Diesel,Manual,1,2015,1197,5
3337,Hyundai i20 Sportz 1.4 CRDi,310000,70000.0,Diesel,Manual,3,2014,999,5
3338,Maruti SX4 Zxi with Leather BSIII,120000,90000.0,Petrol,Manual,2,2007,1061,5
3339,Maruti Celerio VXI,335000,60000.0,Petrol,Manual,1,2016,1995,5
3340,Audi Q3 35 TDI Quattro Premium Plus,1250000,40000.0,Diesel,Automatic,4,2014,998,5
3341,Hyundai Santro GLS I - Euro II,65000,147000.0,Petrol,Manual,1,2000,1248,5
3342,Hyundai Creta SX Opt Knight Diesel AT DT,2000000,20000.0,Diesel,Automatic,1,2021,999,5
3343,Maruti Baleno Zeta,710000,20000.0,Petrol,Manual,1,2021,1197,5
3344,Renault KWID 1.0 RXT,270000,35000.0,Petrol,Manual,1,2017,1956,5
3345,Maruti Wagon R LXI BSIII,95000,60000.0,Petrol,Manual,1,2005,1197,5
3346,BMW X1 sDrive 18i,800000,100000.0,Petrol,Automatic,2,2011,1197,5
3347,Maruti Alto K10 VXI AMT,350000,25000.0,Petrol,Automatic,2,2017,1248,5
3348,Maruti Swift VDI BSIV,240000,60000.0,Diesel,Manual,1,2015,1968,5
3349,Renault KWID 1.0 RXT Optional AT 2016-2019,309000,45095.0,Petrol,Automatic,1,2017,1248,5
3350,Toyota Etios Liva G,204000,30056.0,Petrol,Manual,2,2011,814,7
3351,Tata Harrier XT,1542000,32638.0,Diesel,Manual,1,2021,2967,5
3352,Maruti Ignis Sigma,488999,21513.0,Petrol,Manual,1,2020,1798,7
3353,Maruti Swift Dzire VXI,387000,55325.0,Petrol,Manual,1,2015,2179,5
3354,Maruti Swift Dzire LDi,148000,163043.0,Diesel,Manual,3,2009,1248,5
3355,Audi A4 2.0 TDI,760000,117180.0,Diesel,Automatic,3,2011,1956,7
3356,Maruti Swift VDI BSIV,301000,156932.0,Diesel,Manual,3,2014,2494,5
3357,Hyundai EON Magna Plus,184000,28508.0,Petrol,Manual,1,2013,1373,5
3358,Audi Q7 3.0 TDI Quattro Premium Plus,1102000,86594.0,Diesel,Automatic,3,2009,1197,5
3359,Skoda Superb Elegance 1.8 TSI,511000,61090.0,Petrol,Manual,2,2011,1497,5
3360,Mahindra Scorpio SLE 7S BSIII,370000,295392.0,Diesel,Manual,1,2011,1197,5
3361,Maruti Swift LDI,250000,84132.0,Diesel,Manual,1,2012,1582,7
3362,Jeep Compass 2.0 Limited Option 4X4,1125000,99695.0,Diesel,Manual,1,2017,2393,5
3363,Toyota Innova 2.5 ZX Diesel 7 Seater,751000,98234.0,Diesel,Manual,1,2014,1461,7
3364,Maruti Ciaz VXi Plus,524000,86523.0,Petrol,Manual,1,2016,1462,5
3365,Hyundai i10 Sportz,227000,76974.0,Petrol,Manual,2,2012,1498,7
3366,Honda City 1.5 S MT,213000,112308.0,Petrol,Manual,3,2008,2199,5
3367,Maruti Swift Dzire VXI,292000,42278.0,Petrol,Manual,1,2012,1451,5
3368,Hyundai Creta 1.6 CRDi SX,828999,65308.0,Diesel,Manual,1,2016,1248,7
3369,Toyota Innova Crysta 2.4 ZX MT BSIV,1499000,83519.0,Diesel,Manual,1,2016,2499,7
3370,Renault Duster 110PS Diesel RxZ,352000,133159.0,Diesel,Manual,1,2013,1997,5
3371,Maruti Ertiga CNG VXI,906000,55481.0,Cng,Manual,1,2020,998,7
3372,MG Astor Super CVT,1227000,7046.0,Petrol,Automatic,1,2021,1493,5
3373,Kia Carnival Prestige,2821000,9762.0,Diesel,Automatic,1,2021,1248,5
3374,MG Hector Sharp DCT,1835000,12144.0,Petrol,Automatic,1,2021,1248,5
3375,Maruti SX4 S Cross Zeta DDiS 200 SH,686000,117585.0,Diesel,Manual,1,2017,1120,5
3376,Ford Endeavour 2.5L 4X2 MT,646000,205129.0,Diesel,Manual,1,2014,1193,5
3377,Mahindra Scorpio 1.99 S10,847000,53076.0,Diesel,Manual,2,2016,1498,5
3378,Maruti Celerio VXI CNG BSIV,428000,84346.0,Cng,Manual,1,2018,1968,5
3379,Mahindra TUV 300 T8,501000,97865.0,Diesel,Manual,1,2015,814,5
3380,Maruti Swift VDI BSIV,206999,89807.0,Diesel,Manual,1,2010,1396,7
3381,Maruti Swift Dzire VDI,327000,99121.0,Diesel,Manual,3,2014,2199,5
3382,Hyundai Grand i10 CRDi Magna,360000,97497.0,Diesel,Manual,1,2016,1498,5
3383,Tata Indigo GLX BS III,90316,48863.0,Petrol,Manual,1,2010,1364,5
3384,Honda City i DTEC E,428000,133384.0,Diesel,Manual,1,2014,1582,5
3385,Audi A6 35 TDI Technology,1059000,94235.0,Diesel,Automatic,3,2012,1248,5
3386,Hyundai EON Magna Plus,246000,26995.0,Petrol,Manual,1,2015,1461,5
3387,Hyundai i20 Asta 1.4 CRDi,493000,93763.0,Diesel,Manual,1,2015,998,5
3388,Hyundai Santa Fe 4WD AT,938000,133491.0,Diesel,Automatic,3,2015,1197,5
3389,Volkswagen Polo 1.5 TDI Highline,374000,73323.0,Diesel,Manual,3,2015,799,5
3390,Toyota Etios Liva GD,387000,141059.0,Diesel,Manual,2,2015,1498,5
3391,Hyundai Verna 1.6 CRDi EX MT,289000,178989.0,Diesel,Manual,1,2011,1998,5
3392,Maruti Swift Dzire VDI,368000,129195.0,Diesel,Manual,1,2013,1968,5
3393,Renault Duster 85PS Diesel RxL,316000,73331.0,Diesel,Manual,2,2013,1248,5
3394,Maruti Celerio VXI,249000,75088.0,Petrol,Manual,1,2014,998,5
3395,Hyundai Grand i10 Magna,323000,60609.0,Petrol,Manual,1,2015,1995,5
3396,Renault KWID RXE,219000,48448.0,Petrol,Manual,1,2015,998,5
3397,Ford Ecosport 1.5 DV5 MT Titanium Optional,533000,112525.0,Diesel,Manual,1,2015,1956,7
3398,Chevrolet Cruze LT,266000,97095.0,Diesel,Manual,3,2012,2179,5
3399,Audi A4 2.0 TDI,802999,114450.0,Diesel,Automatic,3,2013,998,5
3400,Maruti Swift VDI BSIV,162000,177180.0,Diesel,Manual,3,2010,1497,5
3401,Maruti Wagon R LXI CNG,259000,122702.0,Cng,Manual,1,2016,1248,5
3402,BMW 3 Series 320d,519000,145228.0,Diesel,Automatic,1,2010,2993,5
3403,Maruti Alto K10 2010-2014 VXI,144000,11026.0,Petrol,Manual,1,2011,796,5
3404,MG Hector Sharp Diesel MT,1889000,5216.0,Diesel,Manual,1,2022,1586,5
3405,Tata Sumo MKII GX BS IV,278000,39732.0,Diesel,Manual,1,2011,1248,5
3406,Maruti Alto K10 VXI,361000,26360.0,Petrol,Manual,1,2019,1462,7
3407,Honda City V MT AVN,725000,55360.0,Petrol,Manual,1,2017,2179,5
3408,Maruti Swift Dzire LDI,297000,101417.0,Diesel,Manual,2,2015,1968,5
3409,BMW 7 Series 730Ld,1297000,104033.0,Diesel,Automatic,3,2010,1498,5
3410,Maruti Alto LX,111000,73411.0,Petrol,Manual,3,2011,1199,5
3411,Maruti SX4 Zxi BSIII,210000,19844.0,Petrol,Manual,1,2008,1498,5
3412,Maruti Swift VDI,330000,107497.0,Diesel,Manual,1,2012,1995,5
3413,Maruti Ciaz Delta BSIV,626000,86272.0,Petrol,Manual,1,2018,1582,5
3414,Tata Hexa XT,886000,82455.0,Diesel,Manual,2,2017,2143,5
3415,Audi Q3 35 TDI Quattro Premium Plus,2548000,40996.0,Diesel,Automatic,1,2019,1462,5
3416,Honda Amaze SX i-DTEC,356000,182628.0,Diesel,Manual,1,2016,1197,5
3417,Volkswagen Polo Diesel Comfortline 1.2L,192000,80615.0,Diesel,Manual,4,2011,1197,5
3418,Honda City i DTEC VX,529000,119391.0,Diesel,Manual,1,2015,1497,7
3419,BMW 3 Series 320d Sport Line,993000,169917.0,Diesel,Automatic,3,2012,2494,5
3420,Hyundai Verna CRDi 1.6 AT SX Option,1195000,28235.0,Diesel,Automatic,2,2020,796,5
3421,Mercedes-Benz C-Class 220 CDI AT,1136000,86063.0,Diesel,Automatic,1,2014,1498,7
3422,Toyota Urban cruiser Premium AT,1072000,9711.0,Petrol,Automatic,1,2021,2393,5
3423,Maruti Swift VXI,362000,108590.0,Petrol,Manual,1,2015,1197,5
3424,Hyundai Grand i10 1.2 Kappa Sportz BSIV,466000,51777.0,Petrol,Manual,1,2018,1197,5
3425,Tata Nexon XM Diesel S,981000,19909.0,Diesel,Manual,1,2021,1198,5
3426,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,631000,119363.0,Diesel,Manual,2,2014,1197,5
3427,Maruti Alto 800 LXI CNG,254999,46001.0,Cng,Manual,1,2020,999,5
3428,Honda City ZX CVT,1443000,2710.0,Petrol,Automatic,1,2022,1461,5
3429,Toyota Innova Crysta 2.4 VX MT BSIV,1913000,46471.0,Diesel,Manual,2,2020,1086,5
3430,Maruti Swift Dzire AMT ZXI Plus,641000,45893.0,Petrol,Automatic,1,2020,1399,5
3431,Maruti Baleno 1.2 Delta,476000,78178.0,Petrol,Manual,1,2017,814,7
3432,Honda Amaze E i-Vtech,345000,89419.0,Petrol,Manual,2,2015,2179,7
3433,Hyundai Grand i10 Sportz,393000,31750.0,Petrol,Manual,1,2016,2179,5
3434,Volkswagen Taigun 1.0 TSI Highline AT,1351000,5527.0,Petrol,Automatic,1,2021,1197,5
3435,Renault Duster 85PS Diesel RxL,509999,101376.0,Diesel,Manual,1,2016,1248,5
3436,Hyundai i10 Era 1.1,103000,102437.0,Petrol,Manual,2,2008,1199,5
3437,Ford Fiesta 1.4 SXi TDCi,141000,153367.0,Diesel,Manual,2,2008,1498,5
3438,Hyundai EON Magna Plus,220000,92419.0,Petrol,Manual,2,2015,998,5
3439,Mahindra XUV500 W6 2WD,463000,93764.0,Diesel,Manual,2,2013,1498,5
3440,Mahindra XUV500 W10 AWD,808000,61137.0,Diesel,Manual,2,2015,1396,5
3441,Maruti Baleno 1.2 Delta,482000,21109.0,Petrol,Manual,1,2017,1498,5
3442,Maruti Swift Dzire VDI,314000,194803.0,Diesel,Manual,1,2012,1497,4
3443,Tata Tiago 1.2 Revotron XM,334000,28392.0,Petrol,Manual,1,2016,2184,5
3444,Ford Figo 1.5D Trend MT,436000,65892.0,Diesel,Manual,1,2018,998,5
3445,Maruti Alto K10 VXI,354000,13365.0,Petrol,Manual,1,2019,1396,5
3446,Honda City i-DTEC VX,760000,210870.0,Diesel,Manual,1,2017,1193,5
3447,Hyundai i20 1.4 Sportz,611000,80294.0,Diesel,Manual,1,2018,1497,5
3448,Ford Ecosport 1.5 TDCi Titanium Plus BSIV,476000,182108.0,Diesel,Manual,1,2015,1451,5
3449,Kia Seltos HTK G,1104000,12721.0,Petrol,Manual,1,2020,1396,5
3450,Mahindra Thar LX 4-Str Hard Top Diesel,1413000,4486.0,Diesel,Manual,1,2022,1498,5
3451,Hyundai Venue SX Plus Turbo DCT BSIV,1073000,29707.0,Petrol,Automatic,1,2020,1197,5
3452,Hyundai i20 Active 1.4 S,527000,47387.0,Diesel,Manual,3,2016,1197,8
3453,Tata Zest Revotron 1.2 XT,236000,112613.0,Petrol,Manual,1,2014,2393,6
3454,Honda City i VTEC V,644000,55802.0,Petrol,Manual,1,2017,1956,5
3455,MG Hector Sharp CVT,1777000,11081.0,Petrol,Automatic,1,2021,1995,5
3456,Hyundai i20 1.4 Sportz,587000,82177.0,Diesel,Manual,1,2018,1461,5
3457,Honda City i DTEC SV,423000,66357.0,Diesel,Manual,3,2014,1461,5
3458,Hyundai i20 Magna,186000,60228.0,Petrol,Manual,1,2010,998,5
3459,Hyundai Xcent 1.2 Kappa AT SX Option,358000,89337.0,Petrol,Automatic,1,2015,1495,6
3460,Toyota Innova Crysta 2.4 GX 8 STR,1930000,20713.0,Diesel,Manual,1,2021,1198,7
3461,MG Hector Plus Sharp Diesel MT,1227000,49268.0,Diesel,Manual,1,2020,2982,7
3462,BMW X1 sDrive20d,883000,128428.0,Diesel,Automatic,2,2013,2982,5
3463,Nissan Terrano XV 110 PS,441000,133451.0,Diesel,Manual,1,2015,1197,5
3464,Renault Pulse RxL,165000,104419.0,Diesel,Manual,2,2012,2198,5
3465,Maruti Zen Estilo VXI BSIV,167000,67301.0,Petrol,Manual,1,2011,796,5
3466,Hyundai Accent GLE,114999,100636.0,Petrol,Manual,2,2008,998,7
3467,Mahindra KUV 100 mFALCON G80 K6 Plus,338000,38934.0,Petrol,Manual,1,2016,1462,5
3468,Toyota Fortuner 4x2 4 Speed AT,1157000,91653.0,Diesel,Automatic,2,2013,1497,5
3469,Toyota Fortuner 4x4 MT,1039000,151441.0,Diesel,Manual,3,2013,1197,5
3470,Maruti Baleno 1.2 Zeta,599000,52045.0,Petrol,Manual,1,2019,1364,5
3471,Mahindra XUV700 MX Diesel,1246000,4248.0,Diesel,Manual,1,2022,1498,5
3472,Maruti Alto LXi,106000,147432.0,Petrol,Manual,2,2010,1498,5
3473,Maruti Alto K10 VXI AGS Optional,312000,28244.0,Petrol,Automatic,2,2017,1497,5
3474,Maruti Ertiga VXI,786000,44458.0,Petrol,Manual,1,2019,1197,5
3475,Honda City 1.5 S MT,252000,71456.0,Petrol,Manual,1,2009,1120,5
3476,Hyundai Grand i10 Sportz,324000,38765.0,Petrol,Manual,1,2015,1199,5
3477,Toyota Etios GD,286000,135571.0,Diesel,Manual,2,2012,1493,5
3478,Honda Amaze E i-Dtech,369000,113005.0,Diesel,Manual,2,2015,1199,5
3479,Honda City i DTEC VX,500000,155769.0,Diesel,Manual,1,2014,999,5
3480,Kia Seltos HTX G,1295000,8062.0,Petrol,Manual,1,2020,1956,7
3481,Hyundai Aura SX,677000,6071.0,Petrol,Manual,1,2022,2755,5
3482,Hyundai Grand i10 CRDi Asta,389000,65072.0,Diesel,Manual,1,2014,1461,5
3483,Tata Altroz XT,696000,29507.0,Petrol,Manual,1,2020,999,5
3484,Hyundai Verna CRDi SX,256999,372588.0,Diesel,Manual,2,2010,1451,5
3485,Honda Jazz 1.2 VX i VTEC,495000,24959.0,Petrol,Manual,1,2016,1591,6
3486,Renault KWID 1.0 RXT Optional,324000,39265.0,Petrol,Manual,1,2018,1451,7
3487,Tata Harrier XT plus 2020-2022,1670000,21699.0,Diesel,Manual,1,2021,2494,5
3488,Toyota Innova Crysta 2.8 GX AT BSIV,1482000,85911.0,Diesel,Automatic,1,2018,2993,5
3489,Mahindra Verito 1.5 D4 BSIII,227000,117132.0,Diesel,Manual,1,2012,1248,5
3490,Renault KWID 1.0 RXT,256000,50455.0,Petrol,Manual,1,2017,1061,5
3491,MG Hector Sharp AT BSIV,1599000,13471.0,Petrol,Automatic,1,2021,1396,5
3492,Hyundai Creta 1.6 SX,948000,36104.0,Petrol,Manual,1,2018,998,5
3493,MG Hector Plus Sharp Hybrid MT,1730000,7943.0,Petrol,Manual,1,2021,1248,5
3494,Toyota Innova 2.5 GX (Diesel) 7 Seater,757000,83474.0,Diesel,Manual,2,2014,1198,8
3495,BMW 5 Series 525d Sedan,893000,84218.0,Diesel,Automatic,2,2010,2498,7
3496,Maruti Swift Dzire LDI,341000,91065.0,Diesel,Manual,2,2015,1248,7
3497,Maruti Wagon R LXI Minor,94726,105323.0,Petrol,Manual,2,2008,2179,5
3498,Hyundai Creta 1.4 CRDi S,765000,164798.0,Diesel,Manual,1,2016,936,5
3499,Maruti Celerio VXI CNG,429000,48660.0,Cng,Manual,1,2020,1896,5
3500,Maruti Ritz VDi,235000,154958.0,Diesel,Manual,1,2012,1396,5
3501,Honda Amaze E i-VTEC,275000,95989.0,Petrol,Manual,3,2016,2400,5
3502,Mahindra Xylo E8,204000,152308.0,Diesel,Manual,1,2009,1086,5
3503,Maruti Ertiga VDI,413999,127831.0,Diesel,Manual,1,2012,1956,5
3504,Mahindra XUV500 W8 FWD,525000,164428.0,Diesel,Manual,1,2013,796,7
3505,Chevrolet Beat Diesel PS,279000,60205.0,Diesel,Manual,1,2016,2982,5
3506,Skoda New Laura L and K AT,245000,234805.0,Diesel,Automatic,1,2008,1950,5
3507,Tata Indigo LX TDI BSIII,204000,223926.0,Diesel,Manual,2,2015,4367,7
3508,Volvo S 80 D5,819999,83694.0,Diesel,Automatic,3,2012,2998,5
3509,Hyundai Santro Xing XP,68373,102825.0,Petrol,Manual,1,2003,1997,5
3510,Jeep Compass 2.0 Sport,1390000,42035.0,Diesel,Manual,1,2019,1248,5
3511,Maruti Alto 800 LXI CNG,383000,28350.0,Cng,Manual,1,2020,1197,5
3512,Toyota Fortuner 4x2 AT,1328000,105427.0,Diesel,Automatic,3,2014,796,5
3513,Mercedes-Benz GLE 300d,8900000,13000.0,Diesel,Automatic,1,2021,1968,5
3514,BMW X7 xDrive 40i,11500000,39000.0,Petrol,Automatic,1,2019,1061,5
3515,Land Rover Range Rover Sport 2.0 Petrol HSE,11399999,19500.0,Petrol,Automatic,1,2020,1199,7
3516,Maruti Swift VDI,425000,66000.0,Diesel,Manual,1,2014,2184,5
3517,Hyundai i10 Magna,310000,23000.0,Petrol,Manual,1,2015,2179,5
3518,Maruti Alto LXi,150000,65000.0,Petrol,Manual,2,2009,1198,5
3519,Audi Q3 35 TDI Quattro Premium Plus,1475000,76000.0,Diesel,Automatic,2,2016,1498,5
3520,Hyundai Creta EX,1100000,20000.0,Petrol,Manual,1,2020,1396,5
3521,Maruti Estilo LXI,125000,90000.0,Petrol,Manual,1,2009,998,5
3522,Tata Tiago 1.2 Revotron XZ Plus,440000,25000.0,Petrol,Manual,1,2019,1399,5
3523,Nissan X-Trail Comfort,170000,110000.0,Diesel,Manual,1,2006,998,5
3524,Mahindra XUV500 W8 2WD,409999,110000.0,Diesel,Manual,3,2014,1396,5
3525,Tata Nexon 1.2 Revotron XE,600000,60000.0,Petrol,Manual,1,2020,1498,5
3526,Honda City i-DTEC V,650000,110000.0,Diesel,Manual,2,2017,993,5
3527,Hyundai i20 Sportz Option 1.4 CRDi,400000,100000.0,Diesel,Manual,1,2015,1197,5
3528,Maruti Wagon R LXI CNG,300000,60000.0,Cng,Manual,1,2014,1197,5
3529,Ford Figo Diesel Titanium,100000,70000.0,Diesel,Manual,3,2010,1956,5
3530,Maruti Wagon R LXI Avnace Edition,290000,80000.0,Petrol,Manual,1,2015,1399,5
3531,Hyundai i20 1.4 CRDi Era,140000,100000.0,Diesel,Manual,4,2011,1061,5
3532,Ford Aspire 1.5 TDCi Trend,350000,127000.0,Diesel,Manual,1,2015,796,5
3533,Maruti Zen LXi - BS III,75000,80000.0,Petrol,Manual,1,2006,1794,5
3534,Maruti Ignis 1.2 Delta BSIV,430000,50000.0,Petrol,Manual,1,2018,1498,7
